"price","bedrooms","bathrooms","addr"
"4,100","2","1","11 W 31st St #23"
"2,265","1","1","324 E 61st St #4RE"
"3,500","2","1","101 W 86th St #4D"
"7,750","4","2","401 E 62nd St #2B"
"2,200","2","1","2816 Frederick Douglass Blvd #6F"
"3,400","2","1","401 W 56th St #3F"
"2,699","1","1","82 E 3rd St #4A"
"8,500","1","1","800 5th Ave #29G"
"3,800","2","1","401 W 56th St #3C"
"4,200","1","1","50 Franklin St #2A"
"2,250","1","2","229 E 29th St #3M"
"4,100","1","1","502 Park Ave #8F"
"15,000","3","2","35-37 N Moore St #3B"
"2,900","1","2","251 E 32nd St #14"
"2,429","1","1","340 E 61st St #2C"
"3,800","2","1","300 W 53rd St #1J"
"1,955","1","1","1908 3rd Ave #3RF"
"2,979","2","1","242 W 109th St #2A"
"3,204","2","1","100 Maiden Ln #2009"
"5,042","1","1","82 W 12th St #5D"
"4,195","2","2","342 E 8th St #4G"
"3,710","1","1","480 Main St #28992"
"4,148","3","1","500 Cathedral Pkwy #2E"
"3,420","1","2","215 E 96th St #34842"
"2,400","1","1","319 E 73rd St #3C"
"2,040","2","1","1908 3rd Ave #4FN"
"7,995","2","2","35 Bethune St #5B"
"5,550","2","2","420 E 58th St #15B"
"2,995","1","1","301 E 53rd St #1R"
"5,585","1","1","56 W 11th St #PHE"
"1,800","1","2","2731 Broadway #6B"
"1,995","1","2","276 W 119th St #2D"
"1,895","1","2","367 W 35th St #20"
"2,800","1","1","195 E 4th St #14"
"9,870","3","3","450 W 42nd St #31523"
"3,350","1","1","20 West St #16J"
"4,995","3","2","226 E 70th St #5B"
"3,100","1","1","307 W 83rd St #2B"
"6,000","3","2","E 31st St and Lexington Ave"
"5,325","1","2","30 W 18th St #4F"
"3,795","2","1","1160 3rd Ave #10D"
"3,295","1","2","60 E 12th St #K1"
"3,995","2","1","123 E 54th St #6C"
"2,095","1","2","530 2nd Ave #3G"
"999","3","1","566 W 162nd St #NY"
"4,395","1","1","300 Mercer St #31B"
"3,350","1","1","43 W 88th St #3"
"2,800","1","2","10 Park Ave #17C"
"1,970","1","1","137 W 137th St #4E"
"2,800","2","1","Clinton St and Stanton St"
"2,378","1","1","54 W 106th St #1B"
"2,775","1","1","420 E 66th St #2G"
"4,650","1","2","116 John St #1903"
"3,695","1","1","116 John St #2012"
"3,295","1","1","116 John St #1907"
"14,000","2","3","101 Warren St #2050"
"2,495","1","1","714 9th Ave"
"5,295","2","2","145 E 27th St #8P"
"3,700","1","1","W 22nd St and 7th Ave"
"4,595","2","1","200 E 33rd St #29G"
"4,795","2","2","666 Greenwich St #438"
"2,995","1","1","23 W 116th St #6F"
"4,200","1","1","250 W 19th St #6F"
"3,195","2","1","176 Thompson St #5C"
"4,495","2","1","190 W 10th St #4B"
"3,995","1","1","201 E 83rd St #3D"
"8,300","2","2","447 W 18th St #2C"
"4,795","2","1","200 E 33rd St #27J"
"3,000","1","1","161 W 54th St #504"
"4,295","3","1","225 W End Ave #23"
"3,500","1","1","98 Macdougal St #5"
"2,895","2","1","413 E 70th St #7"
"2,600","1","2","12 E 86th St #340"
"2,500","1","2","316 W 14th St #16"
"3,000","1","1","310 W 98th St #1R"
"2,195","1","2","111 Sullivan St #202"
"2,350","1","1","235 E 84th St #35"
"2,650","2","1","216 W 108th St #3EF"
"6,995","2","2","2 Columbus Ave #16B"
"2,895","1","2","311 W 50th St #6D"
"3,500","2","1","164 E 37th St #8D"
"2,525","1","1","534 E 85th St #3G"
"4,000","1","1","130 Water St #6L"
"6,400","2","1","87 Franklin St #4"
"3,485","3","2","2067 Adam Clayton Powell Jr Blvd #2B"
"1,825","1","1","328 E 95th St #29-330"
"3,650","2","1","E 3rd St and Ave B"
"4,800","1","1","200 Chambers St #3P"
"3,995","2","1","176 E 3rd St #1G"
"8,500","1","2","522 W 37th St"
"2,400","1","2","20 West St #43D"
"3,495","1","1","345 E 93rd St #10B"
"4,500","1","1","99 Battery Pl #26E"
"3,450","1","2","299 W 12th St #7H"
"3,195","1","2","333 Rector Pl #307"
"11,000","4","3","24 E 35th St #2"
"2,350","1","2","340 E 53rd St #B"
"2,600","1","1","Bedford St and Carmine St"
"3,275","1","1","107 Saint Marks Pl #3H"
"2,900","1","1","114 Ridge St #3F"
"11,300","2","2","130 W 19th St #THF"
"5,900","3","2","617 E 11th St #C3"
"3,500","1","1","225 E 57th St #14A"
"6,300","2","2","255 E 49th St #15D"
"1,799","1","1","1662 Park Ave #4S"
"4,495","3","1","206 E 26th St #1A"
"3,050","2","1","307 E 77th St #2E"
"1,718","1","1","302 W 114th St #2D"
"2,300","1","2","449 2nd Ave #1D"
"2,300","2","1","599 W 176th St #55"
"2,095","1","1","260 Audubon Ave #25C"
"3,895","2","2","131 E 83rd St #6F"
"2,500","1","1","114 W 71st St #4R"
"2,895","2","1","10th Ave and W 46th St"
"3,850","1","1","201 E 19th St #10L"
"2,708","1","1","342 E 55th St #6D"
"3,700","2","1","W 55th St and 7th Ave"
"2,500","1","1","354 E 77th St #3-C"
"2,800","1","1","268 East Broadway #15X"
"3,150","2","1","350 E 30th St #1CC"
"3,150","2","1","510 W 57th St #2"
"5,800","3","2","Desbrosses St and Washington St"
"3,400","2","1","130 Water St #7A"
"6,450","3","2","180 W 22nd St #10"
"3,599","2","1","76 W 69th St"
"2,750","1","1","163 Chrystie St #9"
"3,400","1","1","307 Mott St #3B"
"6,700","4","2","222 E 39th St #21G"
"2,800","1","2","124 Bank St #J"
"6,500","3","2","29 7th Ave #4"
"3,800","2","1","206 W 104th St #5"
"5,900","3","1","2nd Ave and E 3rd St"
"4,700","3","2","506 E 84th St #3"
"4,800","1","2","315 7th Ave #8D"
"3,950","2","1","312 E 30th St #16B"
"3,022","3","1","3143 Broadway #2F"
"5,100","3","2","317 2nd Ave #6"
"4,880","2","2","S End Ave and Liberty St"
"3,850","1","1","20 Waterside Plz #200602"
"4,000","1","1","801 Amsterdam Ave #5E"
"4,550","1","1","351 E 84th St #19C"
"2,250","1","1","202 W 96th St #3D"
"2,099","1","1","424 E 77th St #4D"
"2,800","3","1","65 Nagle Ave #3B"
"1,575","1","2","616 W 207th St #1C"
"3,300","1","1","332 E 14th St #1B"
"3,200","1","2","20 Pine St #2010"
"2,600","1","1","240 E 52nd St #5R"
"5,495","2","2","45 W 60th St"
"2,495","1","1","327 E 101st St #4B"
"3,500","2","1","33 Canal St #3"
"1,850","1","2","222 1st Ave #5"
"2,550","1","1","175 Ludlow St #5"
"2,500","1","2","227 E 11th St #1R"
"4,400","1","2","295 Church St #3"
"2,350","1","1","14 Morton St #3R"
"6,265","2","2","89 Murray St #29718"
"5,600","3","2","443 E 9th St #2"
"3,185","2","1","360 E 50th St #3D"
"2,625","1","1","E 30th St and 3rd Ave"
"2,150","1","1","73 1st Ave #NINE"
"3,300","2","1","219 Avenue A #5-R"
"3,800","4","1","605 W 142nd St #32"
"1,950","1","2","443 E 6th St #2"
"4,250","3","1","210 E 10th St #1"
"2,500","1","2","58 W 58th St #14D"
"3,095","1","1","311 E 72nd St #12A"
"2,850","1","1","5 Cornelia St #5A"
"6,500","2","2","40 Central Park S #6F"
"3,295","1","1","311 E 72nd St #7-D"
"3,200","1","1","212 E 47th St #14J"
"2,050","1","1","10 W 135th St #10T"
"2,500","2","1","408 W 130th St #40A"
"4,150","2","1","393 2nd Ave #4"
"3,750","1","1","300 W 21st St #5"
"2,400","1","2","136 E 56th St #3C"
"3,590","3","2","910 Columbus Ave #2A"
"3,200","1","1","250 S End Ave #12G"
"3,345","1","1","120 W 23rd St #2B"
"2,150","1","2","235 W 63rd St #3D"
"5,133","3","2","134 E 28th St #2"
"2,000","2","1","304-306 W 109th St #2"
"4,995","3","2","20 Orchard St"
"3,700","1","1","260 Elizabeth St #3"
"1,675","3","2","E 95th St and Clarkson Ave"
"2,595","1","1","2025 Broadway #8B"
"3,695","2","1","365 W 52nd St #2F"
"4,000","2","1","160 Bleecker St #9DE"
"3,100","2","1","151 Mott St #3"
"3,500","2","1","401 W 47th St #17"
"2,650","1","2","213 W 13th St #D"
"4,150","2","1","E 6th St and Ave B"
"2,100","1","2","331 W 87th St #6"
"1,850","3","2","1st Ave and E 23rd St"
"1,450","2","1","333 E 45th St"
"2,200","1","1","274 E 3rd St #1A"
"1,999","1","1","48 Orchard St #1D"
"4,500","2","2","159 W 53rd St #24B"
"2,928","1","1","330 W 58th St #11C"
"2,583","1","1","336 E 81st St #3H"
"6,500","4","2","106 Fulton St #13A"
"12,000","3","2","23 Leonard St #5"
"5,500","3","2","106 Fulton St #13F"
"2,200","2","1","120 Vermilyea Ave #D51"
"2,100","2","1","364 W 116th St #1B"
"3,800","2","2","698 10th Ave #PHB"
"3,300","2","1","409 E 6th St #1-C"
"4,308","3","1","160 Waverly Pl #10"
"2,125","1","1","457 W 57th St #1409"
"3,995","1","1","48 E 83rd St #3"
"2,350","1","1","201 E 75th St #5D"
"5,169","2","2","155 Attorney St #6F"
"4,145","2","1","224 W 21st St #7"
"9,996","3","2","252 W 76th St #1-G"
"2,400","1","1","14 Avenue A #516"
"4,000","1","2","58 W 87th St #A"
"9,995","3","2","345 W 58th St #11JK"
"3,690","1","1","85 4th Ave #3AA"
"3,438","1","1","365 W End Ave #1E"
"2,450","1","1","127 W 81st St #A"
"3,995","3","2","609 W 137th St #63"
"2,300","1","1","347 E 82nd St #302"
"2,095","1","1","141 Essex St #1B"
"1,900","1","1","1132 1st Ave #4D"
"3,390","2","1","307 E 6th St #2B"
"3,100","1","1","469 W 57th St #2C"
"1,750","1","1","729 W 186th St #1D"
"3,295","2","1","157 W 105th St #4ER"
"2,800","1","1","312 W 23rd St #1G"
"5,077","2","2","155 Attorney St #5F"
"5,940","5","2","207 W 107th St #1W"
"4,445","2","1","220 E 22nd St #3MM"
"3,595","1","1","50 Prince St #3D"
"2,611","1","1","240 W 73rd St #1005-B"
"3,900","2","1","184 Lexington Ave #14F"
"5,095","1","1","410 E 13th St #6C"
"4,200","3","1","510 Amsterdam Ave #5C"
"1,875","1","1","100 Cooper St #6B"
"3,300","2","1","1288 1st Ave #2FN"
"2,250","1","1","147 W 117th St #1"
"3,500","1","1","405 E 56th St #1-A"
"5,850","1","1","108 Wooster St #4-G"
"2,450","1","1","144 E 22nd St #2E"
"2,450","1","1","321 W 54th St #501"
"3,200","1","1","76 W 86th St #2F"
"7,285","2","2","605 W 42nd St #3A"
"2,000","1","1","48 W 138th St #5I"
"2,982","1","1","605 W 42nd St #14C"
"3,300","3","1","311 W 95th St #5D"
"5,160","1","1","605 W 42nd St #1B"
"16,500","3","3","301 E 61st St #2"
"7,900","3","2","330 E 38th St #37FG"
"9,475","3","3","530 W 30th St #36897"
"3,600","2","1","350 E 30th St #3L"
"2,995","4","1","500 W 143rd St #32"
"3,200","1","1","1134 1st Ave #6-R"
"2,500","1","1","420 E 64th St #E12B"
"2,500","1","1","323 E 21st St #2D"
"2,525","1","1","534 E 88th St #5F"
"2,295","1","1","103 Macdougal St #12"
"2,500","1","1","439 E 6th St #2F"
"2,850","2","1","630 E 9th St #7"
"3,600","1","1","1 Horatio St #4"
"1,950","1","1","1654 3rd Ave #14"
"2,575","2","1","205 W 102nd St #5C"
"2,995","1","1","207 E 14th St #2B"
"2,795","1","1","547 2nd Ave #3R"
"2,800","1","1","105 W 55th St #5E"
"2,595","2","1","511 E 73rd St #9"
"1,895","1","1","486 E 74th St #2B"
"2,089","1","1","115 W 106th St #3A"
"4,200","2","2","304 W 114th St #1B"
"1,895","1","1","233 E 111th St #18"
"8,560","2","2","18 E 64th St #3R"
"4,250","3","1","716 10th Ave #2"
"3,600","1","1","85 E End Ave #7G"
"2,295","1","1","426 W 49th St #4D"
"3,300","1","1","101 W 12th St #3X"
"2,900","1","1","420 E 55th St #4G"
"4,500","1","1","200 E 61st St #4F"
"3,138","1","1","360 W 34th St #8D"
"2,600","1","1","20 West St #33G"
"2,261","1","1","208 W 23rd St #801"
"7,800","2","3","25 Murray St #4J"
"2,250","1","1","265 E 78th St #14C"
"15,000","3","2","63 W 17th St #9A"
"4,700","1","2","50 W 34th St #6A8"
"3,095","2","1","265 E 78th St #15A"
"4,646","1","1","77 W 24th St #H20"
"3,950","1","1","535 W 43rd St #NORTH14D"
"5,795","1","1","1930 Broadway #8H"
"3,750","2","1","39 Christopher St #5A"
"3,000","1","1","241 W 13th St #5"
"3,295","1","1","320 E 46th St #16F"
"2,444","1","1","560 W 43rd St #10B"
"2,100","1","1","154 Orchard St #14"
"3,825","1","1","320 W 38th St #511"
"2,276","1","1","336 E 81st St #2C"
"1,995","1","1","282 Cabrini Blvd #6J"
"3,479","2","1","100 Maiden Ln #1903"
"4,200","1","1","77 W 24th St #10H"
"2,895","1","1","21 West St #3G"
"3,350","1","1","242 W 21st St #4B"
"15,000","2","2","101 W 67th St #2A"
"3,700","3","2","223 W 121st St #2"
"21,500","2","2","800 5th Ave #32F"
"3,600","1","1","55 Morton St #4F"
"3,550","2","1","538 E 89th St #2W"
"4,800","3","2","369 W 126th St #6THFLOOR"
"5,100","3","1","149 Sullivan St #2A"
"3,800","2","1","333 E 82nd St #1"
"16,000","5","4","E 81st St and Lexington Ave"
"20,000","3","4","96 Barrow St"
"1,950","1","1","342 W 56th St #2B"
"3,800","1","1","200 E 72nd St #32D"
"3,500","1","2","257 W 117th St #4H"
"5,990","2","2","40 Broad St #23H"
"3,325","1","1","520 W 43rd St #18-G"
"3,500","1","1","40 Broad St #24C"
"4,000","1","1","1 Irving Pl #G7H"
"2,500","1","1","135 E 54th St #5A"
"3,100","1","1","145 E 16th St #15J"
"8,795","3","3","351 E 84th St #7D"
"5,913","2","2","305 E 86th St #12PE"
"42,000","5","5","155 W 11th St #6"
"2,695","1","1","20 Exchange Pl #631"
"2,750","1","1","307 E 44th St #324"
"9,000","2","2","418 E 59th St #35A"
"2,613","1","1","100 Maiden Ln #1014"
"2,950","1","1","106 Central Park S #20"
"4,800","2","1","315 E 51st St #4B"
"9,300","4","3","175 W 72nd St #2EE"
"4,198","4","2","509 W 110th St #1R"
"5,250","1","1","4 E 12th St #4THFLOOR"
"4,200","1","1","29 King St"
"2,375","1","1","328 E 11th St #2"
"1,950","1","1","171 E 90th St #1A"
"3,099","3","1","58 Henry St #R8"
"2,500","2","1","560 W 162nd St #3"
"4,700","1","1","21 E 1st St #303"
"5,417","2","2","305 E 86th St #5GE"
"6,443","3","2","560 W 43rd St #10J"
"2,500","1","1","4 Lexington Ave #2S"
"2,100","1","1","220 E 87th St #3C"
"6,800","2","2","450 W 17th St #1208"
"4,900","3","2","401 E 89th St #12"
"2,100","1","1","430 E 13th St #REAR8"
"3,300","1","1","382 Central Park W #14H"
"12,600","2","2","30 Park Pl #50B"
"3,395","1","1","111 Fulton St #416"
"3,000","2","1","430 W 34th St"
"4,795","2","1","2nd Ave and E 75th St"
"8,800","2","2","20 5th Ave #6C"
"2,800","2","1","50 W 29th St #24"
"3,650","2","1","310 W 55th St #17"
"2,500","1","1","92 7th Ave #10H"
"2,995","1","1","299 W 12th St #5A"
"2,850","1","1","222 W 16th St #3S"
"1,680","1","1","213 E 118th St #1F"
"6,500","2","1","20 5th Ave #14"
"2,350","1","1","95 Orchard St #5A"
"5,595","2","2","235 E 13th St #6C"
"10,500","2","2","15 Renwick St #702"
"2,499","1","1","82 E 3rd St #BB1"
"1,800","1","1","138 W 127th St #1"
"3,195","2","1","404 W 22nd St #4N"
"4,400","3","1","157 Suffolk St #301"
"4,250","1","1","222 E 19th St #12A"
"14,500","3","2","55 Wall St #910"
"30,000","5","4","823 Park Ave #7"
"5,450","1","1","239 W 10th St #4A"
"4,500","2","2","51 E Houston St #4B"
"40,000","3","3","151 E 58th St #48D"
"10,500","3","2","322 W 57th St #30S"
"2,625","1","1","148 W 68th St #6C"
"6,500","2","2","32 E 76th St #703"
"4,500","1","1","421 Hudson St #615"
"2,800","3","1","160 Wadsworth Ave #307"
"2,800","2","1","264 E 2nd St #G4"
"13,000","3","2","525 Broome St #4"
"3,100","2","1","58 Mulberry St #3N"
"4,300","3","1","20 Avenue A #4A"
"2,600","2","1","302 W 105th St #G"
"2,900","1","1","27 Jones St #2A"
"2,650","1","1","399 E 72nd St #10G"
"1,950","1","1","199 Henry St #4"
"2,200","2","1","142 W 109th St #ONEW"
"2,995","2","1","338 E 70th St #5C"
"2,895","2","1","318 E 84th St #5R"
"5,700","4","2","352 E 66th St #4A"
"4,400","2","1","235 E 13th St #3L"
"1,695","1","1","560 W 144th St #46A"
"16,000","3","3","241 E 52nd St"
"3,850","3","2","1635 Lexington Ave #3D"
"1,995","1","1","720 W 173rd St #23"
"2,300","1","1","1420 York Ave #2R"
"4,150","3","1","241 E 38th St #4"
"2,740","1","1","480 Main St #29019"
"2,880","1","1","201 W 21st St #4E"
"1,975","1","1","235 E 80th St #4E"
"2,750","1","1","160 W 73rd St #3-D"
"3,800","1","1","220 Park Ave S #8A"
"10,000","2","2","120 W 18th St #3B"
"2,250","1","1","21 E 21st St #2-A"
"2,750","2","1","304 E 92nd St #2E"
"5,100","3","2","354 E 13th St #2"
"2,870","1","1","342 W 47th St #1F"
"3,911","2","1","155 E 31st St #6N"
"5,195","2","1","40 Harrison St #408G"
"14,995","2","2","125 Greene St #4"
"3,200","1","1","96 5th Ave #7"
"1,879","1","1","610 W 174th St #6G"
"3,500","1","1","210 E 47th St #4H"
"2,775","2","1","316 E 92nd St #1RE"
"3,375","1","1","1 Dutch St #6A1"
"2,953","1","1","175 E 96th St #30S"
"3,095","2","1","316 E 84th St #4E"
"3,400","1","1","333 E 49th St #3C"
"12,950","4","3","200 E 94th St #2617"
"2,300","1","1","24 Saint Marks Pl #3"
"3,200","1","1","200 Rector Pl #19K"
"3,250","1","1","342 E 50th St #3B"
"5,490","3","2","325 E 64th St #204A"
"2,800","1","1","350 W 42nd St #16H"
"2,745","1","1","343 W 51st St #9M"
"2,675","1","1","90 Washington St #7P"
"2,375","2","1","215 E 117th St #4"
"1,550","1","1","601 W 175th St #1C"
"3,550","1","1","93 Macdougal St #3"
"2,395","1","1","254 W 71st St #2F"
"3,590","1","1","53 W 72nd St #5"
"2,500","1","1","392 Central Park W #T20"
"2,800","3","2","2360 Amsterdam Ave #3A"
"3,600","1","1","333 E 49th St #6F"
"5,109","1","1","1065 2nd Ave #19H"
"2,890","1","1","201 E 86th St #7A"
"2,250","2","1","508 W 136th St #3"
"3,000","2","2","318 E 112th St #8A"
"3,600","1","1","350 W 14th St #3F"
"3,995","2","1","343 E 8th St #2A"
"2,650","2","1","413 E 70th St #8"
"1,850","1","1","411 W 54th St #1C"
"5,900","1","1","311 Greenwich St #2I"
"1,625","1","1","19 Hamilton Ter #3H"
"2,850","1","1","330 E 38th St #5O"
"3,200","1","1","301 E 79th St #24-S"
"2,450","1","1","172 E 92nd St #4D"
"2,450","2","1","149 Elizabeth St #B2"
"3,200","1","1","445 E 9th St #4"
"2,675","1","1","333 E 46th St #3K"
"2,300","1","1","102 W 79th St #4F"
"2,350","1","1","436 E 76th St #1"
"3,300","1","1","60 W 89th St #4R"
"3,000","1","1","102 W 79th St #6A"
"1,799","1","1","500 Fort Washington Ave #B53"
"3,199","3","1","124 E 103rd St #26"
"2,495","1","1","139 E 33rd St #7J"
"10,500","2","2","11 E 29th St #46A"
"6,250","1","2","224 W 18th St #4B"
"25,000","4","3","57 Irving Pl #6"
"9,000","1","1","15 Union Sq W #2B"
"2,000","1","1","140 W 46th St #3R"
"2,250","1","1","46 Allen St #5D"
"2,995","2","1","1295 5th Ave #17B"
"4,615","1","1","160 Madison Ave #41A"
"13,500","2","2","12 W 17th St #9"
"3,250","1","1","350 W 14th St #3A"
"2,400","1","1","229 Elizabeth St #5"
"5,800","2","1","402 W 20th St #1"
"1,750","1","1","1261 Park Ave #GS"
"5,500","1","1","11 E 29th St #17B"
"3,950","1","1","150 W 51st St #1226"
"2,275","1","1","207 W 107th St #BW"
"5,900","1","1","50 West St #18A"
"2,550","1","1","318 W 49th St #4RW"
"3,400","2","1","227 E 89th St #3C"
"8,500","2","2","2 River Ter #3S"
"16,000","3","2","129 Lafayette St #8C"
"12,000","3","3","205 W 76th St #7F"
"2,250","1","1","1485 5th Ave #9G"
"11,995","2","2","43 Charles St #3"
"5,950","1","1","111 E 56th St #1003"
"5,750","2","2","1280 5th Ave #15F"
"3,375","1","1","188 Ludlow St #4B"
"5,000","2","2","77 W 55th St #6B"
"13,000","3","3","444 E 57th St #8E"
"3,495","1","1","146 E 49th St #5A"
"4,300","1","1","100 Avenue A #4E"
"10,400","3","2","15 W 55th St #5B"
"2,600","2","1","108 E 97th St #3E"
"5,495","1","1","355 W 22nd St #3"
"2,825","1","1","142 E 49th St #2C"
"9,365","2","2","456 Washington St #29127"
"3,587","2","1","230 E 44th St #3S"
"4,800","3","2","2110 Frederick Douglass Blvd #4B"
"2,595","1","1","85 John St #2M"
"3,425","1","1","145 4th Ave #3D"
"7,150","2","2","211 N End Ave #15L"
"3,550","1","1","145 4th Ave #8K"
"3,595","1","1","145 4th Ave #10H"
"5,635","4","2","500 Cathedral Pkwy #6D"
"4,100","1","1","41 River Ter #3203"
"2,725","1","1","E 30th St and 3rd Ave"
"2,395","1","1","205-235 E 95th St #C22L"
"5,600","2","2","444 E 82nd St #18A"
"3,595","1","1","145 4th Ave #10L"
"17,500","2","2","40 Mercer St #18"
"3,500","1","1","444 E 82nd St #2C"
"3,200","1","1","134 E 22nd St #601"
"2,700","1","1","35 E 38th St #10J"
"3,600","1","1","505 W 47th St #5CS"
"5,495","2","2","33 W End Ave #19F"
"2,500","1","1","125 E 87th St #15D"
"2,800","1","1","420 E 66th St #4G"
"3,395","2","2","364 W 51st St #5W"
"2,650","1","1","101 W 75th St #6C"
"2,979","1","1","230 E 44th St #3E"
"2,495","1","1","58 Perry St #3RW"
"3,450","1","1","90 West St #3C"
"3,400","1","1","145 4th Ave #3N"
"3,550","1","1","145 4th Ave #8H"
"3,325","1","1","323 W 96th St #903"
"3,675","1","1","145 4th Ave #15K"
"3,100","2","1","303 E 37th St #1L"
"2,700","2","1","860 10th Ave #5R"
"3,900","2","2","156 E 30th St #1"
"3,350","1","1","445 5th Ave #14H"
"3,000","1","1","50 Bayard St #8M"
"6,500","4","1","737 10th Ave #36E"
"2,850","1","1","151 W 82nd St #7E"
"2,550","1","1","117 E 89th St #1D"
"2,704","1","1","181 E 119th St #7G"
"2,499","2","1","920 Riverside Dr #69A"
"2,785","1","1","236 E 24th St #3D"
"4,500","2","1","401 E 80th St #29F"
"2,600","2","1","118 Macdougal St #6"
"1,800","1","1","143 E 30th St #304"
"3,695","2","1","33 W End Ave #9C"
"1,875","1","1","334 E 53rd St #2C"
"2,595","1","1","122 Ludlow St #4B"
"4,575","1","1","400 E 84th St #25259"
"3,125","1","1","100 John St #3006"
"2,850","1","1","845 United Nations Plz #5F"
"3,250","1","1","116 John St #2201"
"3,457","1","1","100 Central Park S #2D"
"18,000","2","2","25 Columbus Cir #59B"
"3,800","1","1","322 W 57th St #54F"
"4,025","1","1","100 John St #1702"
"4,875","1","1","450 W 17th St #926"
"2,000","2","1","1969 Amsterdam Ave #11"
"2,395","2","1","137-139 W 142nd St #3E"
"4,995","1","1","252 7th Ave #7Z"
"2,354","1","1","245 E 124th St #6M"
"3,525","1","1","100 John St #2703"
"2,900","1","1","200 W 20th St #615"
"3,800","1","1","77 E 12th St #2D"
"2,625","1","1","404 E 88th St"
"3,620","2","1","91 Christopher St #3"
"3,200","1","1","88 Leonard St #1507"
"20,000","3","3","210 E 65th St #9HI"
"3,400","1","1","241 Avenue Of The Americas #5C"
"2,200","1","1","45 Tiemann Pl #2N"
"2,495","2","1","304 E 11th St #5C"
"10,500","2","1","497 Greenwich St #6B"
"2,354","1","1","245 E 124th St #12T"
"2,750","3","1","311 E 109th St #2E"
"3,350","2","1","331 E 89th St #1E"
"4,799","3","1","430 E 13th St #GR1"
"3,195","1","1","432 E 13th St #27"
"2,700","1","1","144 W 17th St #4FE"
"2,495","1","9","237 W 13th St #16"
"4,025","1","1","250 E Houston St #3H"
