price,bedrooms,bathrooms,addr,lat,lng
"8,350",2,2,145 Nassau St #3D,40.7114996,-74.006394
"4,880",2,2,S End Ave and Liberty St,40.7115341,-74.0157427
"27,995",3,3,219 Broadway #2,40.7116195,-74.0084453
"4,395",1,1,18 Vesey St #R40F,40.7119861,-74.0093676
"5,995",2,2,18 Vesey St #22F,40.7119861,-74.0093676
"4,795",1,1,10 Barclay St #27H,40.7122637,-74.0091405
"4,395",1,1,10 Barclay St #40F,40.7122637,-74.0091405
"5,995",2,2,10 Barclay St #11B,40.7122637,-74.0091405
"3,100",3,1,54 Henry St #8,40.7127555,-73.9952602
"3,099",3,1,58 Henry St #R8,40.7127698,-73.9950755
"2,600",2,1,195 Madison St #9,40.712831,-73.9904945
"3,295",3,1,207 Madison St #1A,40.7129115,-73.9895724
"2,995",2,1,207 Madison St #22-A,40.7129115,-73.9895724
"14,308",2,2,30 Park Pl #56D,40.7130997,-74.0090048
"35,000",4,5,30 Park Pl #65A,40.7130997,-74.0090048
"14,500",2,2,30 Park Pl #58D,40.7130997,-74.0090048
"25,000",3,3,30 Park Pl #71B,40.7130997,-74.0090048
"20,500",3,3,30 Park Pl #62B,40.7130997,-74.0090048
"12,900",2,2,30 Park Pl #53D,40.7130997,-74.0090048
"31,000",4,5,30 Park Pl #73A,40.7130997,-74.0090048
"23,500",4,4,30 Park Pl #52A,40.7130997,-74.0090048
"12,600",2,2,30 Park Pl #50B,40.7130997,-74.0090048
"25,500",4,4,30 Park Pl #55A,40.7130997,-74.0090048
"20,500",3,3,30 Park Pl #44D,40.7130997,-74.0090048
"27,777",3,3,30 Park Pl #64B,40.7130997,-74.0090048
"2,727",2,1,41 Henry St #20,40.7131144,-73.9958634
"2,700",1,1,150 Henry St #5A,40.713207,-73.989813
"8,495",2,2,14 Murray St #3,40.7132851,-74.0083872
"3,700",3,1,121 Henry St #3,40.7134643,-73.9915903
"11,995",2,2,9 Murray St #12NE,40.7136425,-74.0079469
"3,595",2,3,371 Madison St #4419,40.7137303,-73.9813989
"4,150",2,3,371 Madison St #4513,40.7137303,-73.9813989
"4,250",2,2,10 Rutgers St,40.7137502,-73.9903948
"3,250",2,1,475 Fdr Dr #L501,40.7137564,-73.9777734
"1,950",1,1,199 Henry St #4,40.7137792,-73.9875942
"3,700",3,1,207 Clinton St #2,40.7137959,-73.9872542
"4,000",2,1,3 Mott St #4-S,40.7138005,-73.9987893
"9,800",3,2,19 Warren St #4W,40.7138294,-74.0078486
"3,850",2,1,211 Henry St #4B,40.7138367,-73.9868955
"5,130",2,2,70 East Broadway #011JJ,40.7138391,-73.9948324
"9,450",3,3,25 Murray St #10E,40.7138634,-74.0083967
"8,250",2,2,25 Murray St #2G,40.7138634,-74.0083967
"7,800",2,3,25 Murray St #4J,40.7138634,-74.0083967
"3,960",1,1,50 Murray St #919,40.7139998,-74.009564
"4,570",1,1,50 Murray St #413,40.7139998,-74.009564
"7,600",1,2,50 Murray St #306,40.7139998,-74.009564
"7,900",2,2,50 Murray St #412,40.7139998,-74.009564
"8,600",4,2,50 Murray St #903,40.7139998,-74.009564
"5,500",1,1,50 Murray St #2102,40.7139998,-74.009564
"3,700",2,1,477 Fdr Dr #M2003,40.7140278,-73.9772592
"3,150",1,1,136 East Broadway #12A,40.7141282,-73.9915405
"15,000",3,3,100 Barclay St #15G,40.7141379,-74.0129036
"3,100",2,1,144 East Broadway #H,40.7141457,-73.9912129
"15,000",3,3,16 Warren St #5,40.714224,-74.007526
"32,000",5,5,270 Broadway #PHB,40.7142311,-74.0068468
"12,950",3,2,37 Warren St #7C,40.7142858,-74.0087434
"11,000",3,2,80 Chambers St #12A,40.7144465,-74.0071171
"2,220",1,1,24 Mott St #5,40.7144679,-73.9986722
"3,800",2,1,90 Chambers St #5F,40.7144705,-74.0074319
"8,400",4,2,90 Chambers St #2,40.7144705,-74.0074319
"15,500",2,2,45 Warren St #1,40.7145007,-74.0090546
"2,990",1,1,568 Grand St #J901,40.7145771,-73.9792021
"2,600",1,4,210 East Broadway #H1802,40.7147024,-73.9878854
"10,500",2,2,46 Warren St #2,40.7147319,-74.0087198
"3,500",2,1,33 Canal St #3,40.7147687,-73.9908483
"6,000",1,1,57 Reade St #10B,40.7148523,-74.0064365
"4,600",1,1,57 Reade St #5D,40.7148523,-74.0064365
"14,995",2,2,54 Warren St #4,40.7149183,-74.0090225
"22,995",3,3,71 Reade St #PHB,40.714922,-74.0070262
"2,800",1,1,268 East Broadway #15X,40.7149801,-73.9850217
"5,950",2,1,73 Warren St #4,40.7149831,-74.0102029
"33,000",4,4,60 Warren St #4,40.7150042,-74.0092947
"6,870",3,2,79 Reade St #B4,40.7151516,-74.0074386
"6,870",3,2,79 Reade St #4B,40.7151516,-74.0074386
"3,850",1,1,275 Greenwich St #5B,40.7151628,-74.0108719
"4,300",1,1,275 Greenwich St #9F,40.7151628,-74.0108719
"7,175",3,2,89 Murray St #29711,40.7151704,-74.0116009
"6,265",2,2,89 Murray St #29718,40.7151704,-74.0116009
"2,895",2,1,15 Essex St #4,40.715178,-73.9900949
"4,995",3,2,20 Orchard St,40.7152712,-73.9914405
"3,000",1,1,50 Bayard St #8M,40.715319,-73.996999
"3,000",1,1,415 Grand St #E2004,40.7153847,-73.9864537
"6,500",3,2,415 Grand St,40.7153847,-73.9864537
"3,100",2,1,58 Mulberry St #3N,40.7154176,-73.9992734
"3,590",1,1,27 Ludlow St #6,40.715502,-73.9908027
"2,750",1,1,305 Broadway #2,40.715562,-74.0055968
"10,700",2,2,101 Warren St #2740,40.715626,-74.011178
"14,000",2,3,101 Warren St #2050,40.715626,-74.011178
"15,500",3,3,101 Warren St #7C,40.715626,-74.011178
"15,000",2,3,101 Warren St #5K,40.715626,-74.011178
"7,995",5,2,311 Broadway #2BE,40.7156594,-74.0054313
"17,000",3,2,311 Broadway #2A,40.7156594,-74.0054313
"9,500",2,2,311 Broadway #7G,40.7156594,-74.0054313
"13,500",3,4,32 Orchard St #GROUNDFL,40.7156695,-73.9912806
"2,950",2,1,34 Orchard St #6,40.7157411,-73.9912678
"1,999",1,1,27 1/2 Essex St #4,40.7157468,-73.9898399
"5,495",2,2,111 Reade St #4,40.7157505,-74.0086938
"5,600",1,4,94 Reade St #2,40.7157551,-74.0078456
"5,480",1,1,105 Duane St #24132,40.7157928,-74.0058711
"3,630",1,1,105 Duane St #23873,40.7157928,-74.0058711
"3,010",1,1,105 Duane St #23901,40.7157928,-74.0058711
"5,210",1,1,105 Duane St #24114,40.7157928,-74.0058711
"4,040",1,1,105 Duane St #23976,40.7157928,-74.0058711
"4,110",1,4,105 Duane St #24048,40.7157928,-74.0058711
"7,345",2,2,105 Duane St #23950,40.7157928,-74.0058711
"6,495",1,1,1 Thomas St #4B,40.7158194,-74.0049708
"10,950",2,2,100 Reade St #2,40.7158602,-74.0080482
"3,875",1,1,111 Worth St #5P,40.7159388,-74.0033414
"3,000",1,9,111 Worth St #9K,40.7159388,-74.0033414
"3,100",1,1,111 Worth St #14K,40.7159388,-74.0033414
"6,300",2,2,111 Worth St #19K,40.7159388,-74.0033414
"3,900",1,1,111 Worth St #10B,40.7159388,-74.0033414
"3,925",1,1,111 Worth St #11A,40.7159388,-74.0033414
"3,900",1,1,111 Worth St #9R,40.7159388,-74.0033414
"5,500",4,2,350 Manhattan Ave #1H,40.7159735,-73.9460185
"6,000",4,3,350 Manhattan Ave #4E,40.7159735,-73.9460185
"5,500",4,2,350 Manhattan Ave #1D,40.7159735,-73.9460185
"6,850",1,1,153 Chambers St #3,40.7159798,-74.0099578
"3,000",2,1,36 Ludlow St #5,40.716001,-73.990173
"3,195",1,1,121 Reade St #8N,40.7161132,-74.0095015
"3,895",1,1,121 Reade St #PHC,40.7161132,-74.0095015
"5,495",2,2,121 Reade St #4B,40.7161132,-74.0095015
"4,050",2,1,212 Grand St #5B,40.71617,-74.043253
"3,495",1,1,95 Worth St #810,40.7162061,-74.0040725
"3,395",1,1,95 Worth St #503,40.7162061,-74.0040725
"2,295",1,1,75 Baxter St #13,40.7162851,-73.9998811
"25,000",3,3,129 Duane St #5D,40.7163273,-74.0072876
"3,400",1,1,Benson St and Leonard St,40.7165103,-74.0032994
"5,595",3,1,49 Ludlow St #10B,40.7165145,-73.9903819
"5,900",1,1,311 Greenwich St #2I,40.716566,-74.0104966
"5,000",1,1,300 N End Ave #19A,40.7165729,-74.0143591
"3,875",1,7,300 N End Ave #14K,40.7165729,-74.0143591
"8,000",2,2,300 N End Ave #8F,40.7165729,-74.0143591
"8,550",2,2,300 N End Ave #20D,40.7165729,-74.0143591
"8,900",2,2,93 Worth St #202,40.7165872,-74.0048064
"8,100",2,1,75 Bowery #PH,40.7166002,-73.9954772
"2,600",2,1,83 Baxter St #6DW,40.7166163,-73.9996119
"2,250",1,1,83 Baxter St #4CW,40.7166163,-73.9996119
"6,395",4,2,83 Baxter St #1BW,40.7166163,-73.9996119
"7,250",5,3,83 Baxter St #1AW,40.7166163,-73.9996119
"8,000",5,2,176 Canal St #2A,40.7167212,-73.9974975
"7,200",2,2,200 Chambers St #3D,40.7167519,-74.0123288
"4,800",1,1,200 Chambers St #3P,40.7167519,-74.0123288
"10,000",2,2,200 Chambers St #17C,40.7167519,-74.0123288
"5,500",1,1,101 Leonard St #9C,40.7168153,-74.0036685
"7,800",2,2,101 Leonard St #2F,40.7168153,-74.0036685
"2,500",1,1,349 Broadway #14,40.7170233,-74.0041006
"6,461",1,1,138 West Broadway #4THFL,40.7170248,-74.0083107
"6,500",2,1,88 Leonard St #1118,40.7170753,-74.004833
"4,695",1,1,88 Leonard St #1120,40.7170753,-74.004833
"4,890",1,1,88 Leonard St #1907,40.7170753,-74.004833
"5,450",1,1,88 Leonard St #315,40.7170753,-74.004833
"4,550",1,1,88 Leonard St #802,40.7170753,-74.004833
"4,185",1,1,88 Leonard St #1505,40.7170753,-74.004833
"3,200",1,1,88 Leonard St #1507,40.7170753,-74.004833
"3,570",1,1,88 Leonard St #316,40.7170753,-74.004833
"15,600",5,3,93 Leonard St #6,40.7170924,-74.0042522
"6,900",2,2,78-80 Leonard St #2E,40.7171762,-74.0051431
"6,500",2,2,50 Franklin St #2D,40.717182,-74.002593
"4,200",1,1,50 Franklin St #2A,40.717182,-74.002593
"2,100",1,1,66 Orchard St #5,40.7173165,-73.9904203
"2,695",2,1,106 Mulberry St #40,40.7173323,-73.9981743
"12,900",3,3,212 Warren St #14GH,40.7173427,-74.0159807
"2,700",1,1,146 Hester St #11,40.717454,-73.9962019
"2,700",2,1,112 Mulberry St #14,40.7174641,-73.9981185
"2,850",2,1,109 Mott St #14J,40.717527,-73.9975174
"4,900",1,1,75 Leonard St #4NW,40.7175753,-74.0050864
"3,500",1,2,75 Leonard St #3NE,40.7175753,-74.0050864
"4,600",1,9,75 Leonard St #2SW,40.7175753,-74.0050864
"5,800",1,1,94 Bowery #4F,40.7176027,-73.9955947
"8,500",3,2,158 Hester St #4D,40.7176062,-73.9968787
"2,850",2,1,111 Mott St #10,40.7176093,-73.9975361
"8,000",2,2,177 Duane St #3E,40.7176296,-74.0099304
"5,295",2,1,310 Greenwich St #3104D,40.7176569,-74.0110387
"4,795",1,1,310 Greenwich St #31014D,40.7176569,-74.0110387
"4,295",1,1,310 Greenwich St #31032E,40.7176569,-74.0110387
"4,795",1,1,310 Greenwich St #31014G,40.7176569,-74.0110387
"6,325",3,2,310 Greenwich St #3104L,40.7176569,-74.0110387
"3,850",1,1,310 Greenwich St #31036E,40.7176569,-74.0110387
"4,750",2,1,310 Greenwich St #31013H,40.7176569,-74.0110387
"5,350",2,2,310 Greenwich St #31031K,40.7176569,-74.0110387
"3,595",1,1,310 Greenwich St #3105G,40.7176569,-74.0110387
"4,725",1,1,310 Greenwich St #3104J,40.7176569,-74.0110387
"5,449",3,1,71 Leonard St #5,40.7176692,-74.0052841
"2,900",2,1,75 Orchard St #22,40.7176884,-73.990669
"4,150",3,1,75 Orchard St #31,40.7176884,-73.990669
"5,115",1,1,400 Chambers St #25418,40.7177114,-74.0150499
"7,630",2,2,400 Chambers St #25568,40.7177114,-74.0150499
"4,615",1,1,400 Chambers St #25405,40.7177114,-74.0150499
"7,175",2,2,400 Chambers St #25632,40.7177114,-74.0150499
"4,790",1,1,400 Chambers St #25655,40.7177114,-74.0150499
"10,079",3,2,66 Franklin St #D3,40.7177214,-74.0037521
"3,900",3,1,81 Orchard St #12,40.7177524,-73.990575
"11,750",3,2,81 Franklin St #4N,40.7177724,-74.0046997
"3,795",2,1,376 Broadway #8FL5,40.7177947,-74.0030485
"1,795",1,1,75 Allen St #3A,40.7178474,-73.991522
"2,863",2,1,249 Broome St #14R,40.7178538,-73.9899604
"6,400",2,1,87 Franklin St #4,40.7178633,-74.0048831
"23,000",4,4,56 Leonard St #14BE,40.7178984,-74.0063829
"30,000",3,3,56 Leonard St #8AEA,40.7178984,-74.0063829
"18,500",3,3,56 Leonard St #18AWE,40.7178984,-74.0063829
"8,595",1,1,56 Leonard St #12AEA,40.7178984,-74.0063829
"22,000",3,3,56 Leonard St #29BWE,40.7178984,-74.0063829
"45,000",4,4,56 Leonard St #44WE,40.7178984,-74.0063829
"22,000",3,3,56 Leonard St #29BW,40.7178984,-74.0063829
"21,000",3,3,56 Leonard St #26BWE,40.7178984,-74.0063829
"14,500",2,2,56 Leonard St #23BEA,40.7178984,-74.0063829
"3,300",2,1,116 Mott St #11,40.718016,-73.9968573
"15,950",3,2,81 Walker St #2,40.7180429,-74.0017612
"2,999",2,1,127 Mulberry St #N14,40.7180815,-73.9982079
"2,500",1,1,261 Broome St #H2,40.7180929,-73.9904604
"17,000",4,3,5 Franklin Pl,40.7181081,-74.003821
"3,900",3,1,87 Attorney St #4D,40.7181111,-73.9846233
"2,454",2,1,248 Broome St #13A,40.7181318,-73.9896129
"8,000",2,2,84 Franklin St #2,40.7181705,-74.0046271
"3,025",2,1,124 Mott St #27A,40.7182141,-73.996601
"3,585",2,1,100 Forsyth St #14A,40.7182419,-73.992606
"2,595",1,1,90 Elizabeth St #12A,40.718246,-73.9956795
"4,000",3,1,203 Rivington St #FOURC,40.7182485,-73.9830713
"4,485",1,1,41 River Ter #3105,40.718266,-74.014721
"4,100",1,1,41 River Ter #1604,40.718266,-74.014721
"4,125",1,1,41 River Ter #3803,40.718266,-74.014721
"4,100",1,1,41 River Ter #3203,40.718266,-74.014721
"5,700",2,2,41 River Ter #805,40.718266,-74.014721
"3,250",1,5,41 River Ter #303,40.718266,-74.014721
"3,700",1,5,41 River Ter #1008,40.718266,-74.014721
"3,450",2,1,92 Orchard St #18,40.7182684,-73.9900234
"4,000",1,1,127 Mott St #2L,40.7182696,-73.9970563
"2,350",1,1,Pitt St and Rivington St,40.7183105,-73.9825049
"6,750",3,2,88 Clinton St #2B,40.718401,-73.9851503
"6,750",3,2,132 Mulberry St #3D,40.7184206,-73.9976166
"3,300",2,1,100 Suffolk St #3W,40.7184631,-73.9860926
"14,000",3,2,18 Leonard St #6C,40.7184656,-74.0079814
"2,350",1,1,95 Orchard St #5A,40.7184809,-73.9903137
"2,100",1,3,95 Orchard St #3A,40.7184809,-73.9903137
"2,450",1,1,86 Clinton St #2,40.7184855,-73.9851749
"2,050",1,1,95 Elizabeth St #3F,40.718511,-73.996091
"2,950",1,4,227 Grand St #7E,40.7185189,-73.9954793
"4,795",3,1,198 Rivington St #1AB,40.7185829,-73.9833967
"4,495",2,1,198 Rivington St #4AB,40.7185829,-73.9833967
"1,875",1,1,93 Clinton St #6,40.7185982,-73.9855388
"2,320",1,1,206 Rivington St #1C,40.7186053,-73.9827963
"6,500",1,1,138 Mulberry St #5A,40.7186078,-73.9974152
"2,250",1,1,91 Clinton St #2,40.7186696,-73.9855387
"12,000",3,2,23 Leonard St #5,40.718724,-74.00757
"3,000",2,1,102 Norfolk St #5,40.7187348,-73.9869431
"4,272",3,1,102 Norfolk St #16,40.7187348,-73.9869431
"2,900",1,1,87 Clinton St #2,40.7187888,-73.9854632
"2,950",1,1,294 Broome St #5B,40.7188075,-73.991871
"3,395",2,1,106 Norfolk St #15F,40.71882,-73.986863
"3,195",1,1,77-79 Delancey St #4D,40.7188463,-73.9900856
"4,950",1,1,105 Norfolk St #4A,40.7188723,-73.9873604
"4,500",1,1,105 Norfolk St #10C,40.7188723,-73.9873604
"6,595",3,2,138 Baxter St #2F,40.7188951,-73.9988304
"2,363",1,1,99 Allen St #6,40.7188957,-73.9909292
"10,000",2,2,51 Walker St #2A,40.7189041,-74.0034931
"2,995",2,1,79 Clinton St #2AK,40.718932,-73.9852922
"7,250",1,1,129 Lafayette St #5B,40.718934,-73.999786
"16,000",3,2,129 Lafayette St #8C,40.718934,-73.999786
"2,095",1,1,95 Pitt St #3,40.718938,-73.982546
"1,500",3,1,Delancey St and Orchard St,40.718962,-73.9898099
"13,000",3,3,405 Broadway #3,40.718977,-74.0026409
"4,550",2,2,157 Rivington St #G1,40.7190176,-73.9855386
"2,590",1,1,61 Delancey St #1E,40.719099,-73.9908628
"6,250",3,2,113 Elizabeth St #4AJ,40.7191046,-73.995798
"3,495",1,1,40 Harrison St #TH348A,40.7191115,-74.0108824
"4,495",2,1,40 Harrison St #TH350A,40.7191115,-74.0108824
"8,995",3,2,40 Harrison St #TH366A,40.7191115,-74.0108824
"4,395",1,1,40 Harrison St #4027E,40.7191115,-74.0108824
"4,895",2,1,40 Harrison St #403K,40.7191115,-74.0108824
"6,495",2,2,40 Harrison St #4024H,40.7191115,-74.0108824
"5,595",2,1,40 Harrison St #TH336A,40.7191115,-74.0108824
"6,395",2,2,40 Harrison St #4033B,40.7191115,-74.0108824
"5,195",2,2,40 Harrison St #405K,40.7191115,-74.0108824
"3,795",1,1,40 Harrison St #TH312A,40.7191115,-74.0108824
"8,995",3,2,40 Harrison St #TH350B,40.7191115,-74.0108824
"5,195",2,1,40 Harrison St #408G,40.7191115,-74.0108824
"3,689",1,1,40 Harrison St #408E,40.7191115,-74.0108824
"3,775",3,1,55 Delancey St #1W,40.7191663,-73.9912016
"3,500",2,1,216 Centre St #5,40.7192403,-73.9987334
"4,650",2,1,181 Grand St #3,40.719266,-73.9977569
"2,495",2,1,47 Delancey St #307,40.7192881,-73.9915647
"2,350",1,1,137 Rivington St #3C,40.7193172,-73.9865046
"21,500",5,4,60 Lispenard St #2,40.7193195,-74.0028254
"2,429",1,1,69 Clinton St #4A,40.7193586,-73.9851049
"2,400",1,1,154 Mott St #4S,40.7193648,-73.9961112
"5,450",2,2,122 Elizabeth St #7B,40.7193834,-73.9954308
"16,500",2,2,29 Howard St #3,40.719415,-74.0007686
"2,567",1,5,126 Elizabeth St #14B,40.7194218,-73.9951868
"3,295",2,1,122 Orchard St #15R,40.7194506,-73.9893009
"3,350",2,1,122 Orchard St #15,40.7194506,-73.9893009
"3,100",2,1,151 Mott St #3,40.7194535,-73.9965396
"2,625",1,1,125 Elizabeth St #1A,40.719489,-73.9956046
"2,495",1,1,63 Clinton St #E,40.719503,-73.985142
"3,295",2,1,63 Clinton St #4F,40.719503,-73.985142
"2,195",1,1,158 Mott St #2,40.7195056,-73.9960621
"25,000",4,4,105 Hudson St #11S,40.7195265,-74.0089934
"11,000",2,2,228 West Broadway #3,40.7195372,-74.0063944
"3,450",1,1,11 Varick St #4S,40.7195698,-74.0070589
"10,500",4,3,125 Rivington St #3,40.71959,-73.9872101
"7,200",2,2,50 Clinton St #5A,40.7196149,-73.9845077
"3,875",1,1,50 Clinton St #2F,40.7196149,-73.9845077
"6,700",2,2,50 Clinton St #4A,40.7196149,-73.9845077
"3,850",2,1,18 N Moore St #2R,40.719624,-74.007141
"2,595",1,1,122 Ludlow St #4B,40.7196298,-73.9883361
"4,200",2,1,121 Essex St #2NDFLOOR,40.7196488,-73.9878899
"3,375",2,1,121 Rivington St #21B,40.7196685,-73.9873381
"4,195",3,1,129 Orchard St,40.7196907,-73.989708
"1,850",1,7,164 Mott St #1,40.7196915,-73.9959874
"1,850",1,1,164 Mott St #1D,40.7196915,-73.9959874
"12,500",2,2,111 Hudson St #2R,40.7196983,-74.0089453
"6,895",4,2,141 Attorney St #2AJ,40.7197413,-73.9839276
"4,195",2,1,134 Orchard St #3,40.7197687,-73.9891562
"4,650",3,1,126 Rivington St #3A,40.71981,-73.9870101
"3,290",2,1,163 Mulberry St #17,40.7198229,-73.99737
"3,390",2,1,165 Mulberry St #13,40.719862,-73.997373
"3,195",1,8,169 Bowery #6A,40.719862,-73.9937752
"2,575",1,1,45 Clinton St #7J,40.7198873,-73.9849133
"2,840",1,1,172 Mulberry St #15A,40.7199288,-73.9968487
"6,695",2,2,38 Delancey St #4B,40.7199351,-73.9916562
"6,500",2,2,38 Delancey St #11B,40.7199351,-73.9916562
"6,295",2,1,80 N Moore St #809H,40.7199811,-74.0107642
"5,495",2,1,80 N Moore St #8012G,40.7199811,-74.0107642
"4,895",1,1,80 N Moore St #8010J,40.7199811,-74.0107642
"4,895",1,1,80 N Moore St #8014K,40.7199811,-74.0107642
"6,095",2,2,80 N Moore St #8032H,40.7199811,-74.0107642
"6,495",2,2,80 N Moore St #8026C,40.7199811,-74.0107642
"4,395",1,1,80 N Moore St #8011E,40.7199811,-74.0107642
"6,495",2,2,80 N Moore St #8038K,40.7199811,-74.0107642
"15,000",3,2,35-37 N Moore St #3B,40.7200069,-74.0078736
"13,000",2,2,59 N Moore St #2W,40.7200284,-74.0093427
"5,700",1,2,315 Canal St #A,40.7201596,-74.0026033
"9,095",3,6,145 Attorney St #1A,40.7201669,-73.9837528
"6,695",1,1,53 Howard St #2D,40.7202117,-74.0021308
"2,800",2,1,Clinton St and Stanton St,40.7202397,-73.9844817
"16,000",3,2,124 Hudson St #4A,40.7203042,-74.0081795
"1,800",2,1,Orchard St and Rivington St,40.7203139,-73.9891192
"4,200",1,1,321 Canal St #3,40.7203232,-74.0027838
"2,400",1,8,177 Mulberry St #2,40.7203258,-73.9970444
"2,900",2,1,90 Rivington St #5D,40.7203295,-73.9887597
"2,850",2,1,12 Delancey St #10,40.7203671,-73.9931755
"2,850",2,1,12 Delancey St #9,40.7203671,-73.9931755
"3,150",2,1,139 Essex St #11,40.720393,-73.9875605
"3,220",2,1,139 Essex St #12,40.720393,-73.9875605
"3,195",2,1,29 A Clinton St #3D,40.720397,-73.9845275
"2,650",2,1,29 Clinton St #2B,40.720397,-73.9845275
"4,000",2,1,144 Orchard St #4C,40.7204088,-73.9889216
"2,450",2,1,149 Elizabeth St #B2,40.7204157,-73.9952843
"17,000",3,2,125 Grand St #2E,40.7204165,-74.000321
"7,500",2,2,125 Grand St #2W,40.7204165,-74.000321
"2,095",1,1,141 Essex St #1B,40.7204555,-73.987522
"4,200",2,2,26 Clinton St #6A,40.7204579,-73.9841388
"12,500",2,2,22 Mercer St #4A,40.720479,-74.001549
"13,500",2,2,22 Mercer St #2A,40.720479,-74.001549
"3,195",2,1,78-84 Rivington St #6B,40.7204897,-73.9892391
"4,295",2,2,78-84 Rivington St #5A,40.7204897,-73.9892391
"2,650",2,1,65 Rivington St #7,40.7205047,-73.9901076
"3,300",2,1,158 Stanton St,40.7205081,-73.9849619
"2,355",1,4,25 Clinton St #401,40.720552,-73.9845393
"5,169",2,2,155 Attorney St #6F,40.7205671,-73.9836307
"5,077",2,2,155 Attorney St #5F,40.7205671,-73.9836307
"5,077",2,2,155 Attorney St #4E,40.7205671,-73.9836307
"3,650",2,1,384 Broome St #1R,40.7206081,-73.9965332
"7,495",1,1,180 Lafayette St #5,40.7206112,-73.9987756
"4,405",3,1,380 Broome St #1F,40.7206286,-73.9963942
"1,945",1,3,150 Orchard St #4D,40.7206335,-73.9886725
"2,750",1,1,163 Chrystie St #9,40.7206728,-73.9928878
"2,850",1,1,166 Suffolk St #C,40.7207205,-73.9850203
"2,100",1,1,154 Orchard St #14,40.7207582,-73.9886032
"2,795",1,1,166 Elizabeth St #3B,40.7207588,-73.9946574
"3,100",1,1,19 Clinton St #501,40.7207593,-73.9844292
"4,250",1,1,152 Ludlow St #6C,40.7208185,-73.9877525
"2,050",1,6,156 Allen St #4B,40.7208251,-73.9892855
"2,700",1,1,168 Elizabeth St #3,40.7208367,-73.9946936
"1,925",1,5,156 Orchard St #1F,40.72085,-73.9886533
"1,945",1,4,165 Attorney St #5C,40.720852,-73.983483
"2,100",1,1,160 Allen St #4,40.7208948,-73.9891406
"2,500",1,1,183 Mulberry St #14,40.7209009,-73.9968137
"2,800",2,1,151 Allen St #4C,40.7209079,-73.9899226
"2,100",1,5,151 Allen St #4,40.7209079,-73.9899226
"5,350",3,1,157 Suffolk St #103,40.7209355,-73.9853692
"4,400",3,1,157 Suffolk St #301,40.7209355,-73.9853692
"2,895",1,1,160 Orchard St #5F,40.72098,-73.9885896
"3,507",1,1,331 E Houston St #2E,40.7209844,-73.9826118
"6,000",2,2,331 E Houston St #12B,40.7209844,-73.9826118
"4,292",1,1,331 E Houston St #PHA,40.7209844,-73.9826118
"3,400",1,1,157 Ludlow St #3F,40.7210004,-73.988132
"2,250",1,1,176 Suffolk St #2C,40.721006,-73.984769
"2,195",1,1,176 Suffolk St #3A,40.721006,-73.984769
"4,100",2,1,162 Orchard St #2B,40.7210352,-73.9885259
"38,000",3,3,145 Hudson St #13A,40.7210615,-74.0086055
"4,295",2,1,309 E Houston St #6E,40.7210634,-73.983508
"2,699",1,4,199 Bowery #6E,40.7210677,-73.9933534
"6,500",2,2,199 Bowery #7D,40.7210677,-73.9933534
"2,650",2,1,40 Rivington St #18,40.7210991,-73.9910864
"4,595",3,1,57 Kenmare St #17,40.7211247,-73.9959271
"4,075",3,1,57 Kenmare St #11,40.7211247,-73.9959271
"2,500",1,1,177 Chrystie St #4D,40.721182,-73.992504
"2,800",1,1,3 Clinton St #4,40.7212003,-73.9841142
"7,883",5,2,207 Bowery #6F,40.7212333,-73.9932758
"9,500",2,2,35 Mercer St #3E,40.7212345,-74.001888
"4,995",3,1,20 Spring St #12,40.7212436,-73.9951303
"26,000",3,3,199 Mott St #PH,40.7212789,-73.9956897
"7,200",2,2,182 Norfolk St #3,40.72132,-73.985563
"3,750",2,1,200 Bowery #7E,40.7213877,-73.9939543
"9,000",1,1,36 Greene St #3,40.7214096,-74.0021326
"2,625",1,1,85 Kenmare St #35,40.7214109,-73.9967285
"3,995",3,1,161 Ludlow St #7,40.7214541,-73.9878947
"30,000",2,2,40 Mercer St #37,40.7214721,-74.0012684
"15,500",2,2,40 Mercer St #27,40.7214721,-74.0012684
"17,500",2,2,40 Mercer St #18,40.7214721,-74.0012684
"3,495",3,1,188 Suffolk St #1BW,40.7214945,-73.9846749
"4,500",3,1,188 Suffolk St #3C,40.7214945,-73.9846749
"3,495",2,1,188 Suffolk St #1B,40.7214945,-73.9846749
"9,500",2,2,202 Bowery #4,40.7215007,-73.9939775
"2,287",1,1,165 Ludlow St #4D,40.721559,-73.9877742
"2,950",1,1,190 Elizabeth St #4F,40.7215759,-73.9943584
